"73","50.262","50.7574","5.67584","6.1922","US.States.BE335",NULL,"3"
"74","50.13","50.5213","5.9802","6.40503","US.States.BE336",NULL,"3"
"75","50.5661","50.7543","5.95475","6.26862","US.States.BE336",NULL,"3"
"76","49.4972","50.4256","4.96943","6.0249","US.States.BE34",NULL,"2"
"77","49.5457","49.8536","5.6847","5.91069","US.States.BE341",NULL,"3"
"78","49.8207","50.3456","5.41742","6.0249","US.States.BE342",NULL,"3"
"79","50.0484","50.4256","5.23438","5.74813","US.States.BE343",NULL,"3"
"80","49.7179","50.1085","4.96943","5.70061","US.States.BE344",NULL,"3"
"81","49.4972","49.7824","5.15374","5.73456","US.States.BE345",NULL,"3"
"82","49.7933","50.6422","4.28686","5.39595","US.States.BE35",NULL,"2"
"83","49.7933","50.4173","4.72638","5.39595","US.States.BE351",NULL,"3"
"84","50.2738","50.6422","4.57754","5.22126","US.States.BE352",NULL,"3"
"85","49.9416","50.3276","4.28686","4.79953","US.States.BE353",NULL,"3"
"86","41.2646","44.2157","22.3571","28.6075","US.States.BG",NULL,"0"
"87","41.9048","44.2157","22.3571","28.6075","US.States.BG3",NULL,"1"
"88","42.7085","44.2157","22.3571","25.2937","US.States.BG31",NULL,"2"
"89","43.3866","44.2157","22.3571","23.0584","US.States.BG311",NULL,"3"
"90","43.1114","43.8468","22.7475","23.6369","US.States.BG312",NULL,"3"
"91","42.9939","43.7913","23.3174","24.3241","US.States.BG313",NULL,"3"
"92","43.2039","43.7624","23.9515","25.2937","US.States.BG314",NULL,"3"
"93","42.7085","43.3782","23.9715","25.1404","US.States.BG315",NULL,"3"
"94","42.7427","44.1333","24.8703","27.6954","US.States.BG32",NULL,"2"
"95","42.7772","43.6543","25.0766","26.1674","US.States.BG321",NULL,"3"
"96","42.7427","43.1938","24.8703","25.6205","US.States.BG322",NULL,"3"
"97","43.368","44.0384","25.4576","26.4588","US.States.BG323",NULL,"3"
"98","43.3264","43.9482","26.1631","27.0352","US.States.BG324",NULL,"3"
"99","43.6646","44.1333","26.3584","27.6954","US.States.BG325",NULL,"3"
"100","42.8384","44.0083","25.9438","28.6075","US.States.BG33",NULL,"2"
"101","42.8384","43.6003","27.0723","28.0602","US.States.BG331",NULL,"3"
"102","43.3164","44.0083","27.2093","28.6075","US.States.BG332",NULL,"3"
"103","42.9201","43.6969","26.5544","27.4295","US.States.BG333",NULL,"3"
"104","42.9522","43.5497","25.9438","26.7987","US.States.BG334",NULL,"3"
"105","41.9048","43.0343","25.0006","28.0355","US.States.BG34",NULL,"2"
"106","45.5583","46.0973","8.55568","9.06445","US.States.ITC41",NULL,"3"
"107","45.6465","46.2338","8.89867","9.41523","US.States.ITC42",NULL,"3"
"108","45.6607","46.1369","9.24714","9.54029","US.States.ITC43",NULL,"3"
"109","46.0115","46.6221","9.247","10.6323","US.States.ITC44",NULL,"3"
"110","45.4273","46.06","9.44586","10.2622","US.States.ITC46",NULL,"3"
"111","45.2047","46.3432","9.85057","10.8402","US.States.ITC47",NULL,"3"
"112","44.6861","45.3938","8.51356","9.54868","US.States.ITC48",NULL,"3"
"113","45.0584","45.4515","9.33885","9.89578","US.States.ITC49",NULL,"3"
"114","44.9372","45.5045","9.46749","10.5969","US.States.ITC4A",NULL,"3"
"115","44.9143","45.4176","10.3177","11.4268","US.States.ITC4B",NULL,"3"
"116","45.265","45.6397","8.7069","9.55032","US.States.ITC4C",NULL,"3"
"117","45.5367","45.7427","9.0529","9.49587","US.States.ITC4D",NULL,"3"
"118","44.5559","45.1326","9.20007","10.0835","US.States.ITH51",NULL,"3"
"119","44.3539","45.044","9.43919","10.5043","US.States.ITH52",NULL,"3"
"120","44.226","44.9919","10.1421","10.8879","US.States.ITH53",NULL,"3"
"121","44.1162","44.9514","10.4701","11.3686","US.States.ITH54",NULL,"3"
"122","44.0628","44.8028","10.8148","11.8145","US.States.ITH55",NULL,"3"
"123","44.5484","44.9769","11.2348","12.3991","US.States.ITH56",NULL,"3"
"124","44.1225","44.63","11.525","12.3843","US.States.ITH57",NULL,"3"
"125","43.7538","44.3251","11.646","12.4521","US.States.ITH58",NULL,"3"
"126","43.7538","44.1622","12.1075","12.7508","US.States.ITH59",NULL,"3"
"127","41.2066","44.4671","9.68673","14.026","US.States.ITI",NULL,"1"
"128","42.7075","42.8465","10.1037","10.4436","US.States.ITI",NULL,"1"
"129","42.3777","44.4671","9.68673","12.3713","US.States.ITI1",NULL,"2"
"130","42.7075","42.8465","10.1037","10.4436","US.States.ITI1",NULL,"2"
"131","43.9754","44.4671","9.68673","10.2539","US.States.ITI11",NULL,"3"
"132","43.7533","44.2686","10.1435","10.7378","US.States.ITI12",NULL,"3"
"133","43.8125","44.1578","10.6241","11.0707","US.States.ITI13",NULL,"3"
"134","43.4523","44.2399","10.7111","11.753","US.States.ITI14",NULL,"3"
"135","43.7587","44.1007","10.9641","11.2024","US.States.ITI15",NULL,"3"
"136","42.9353","43.6286","10.2998","10.7963","US.States.ITI16",NULL,"3"
"137","42.7075","42.8465","10.1037","10.4436","US.States.ITI16",NULL,"3"
"138","43.1085","43.8246","10.2581","11.0127","US.States.ITI17",NULL,"3"
"139","43.1669","43.8774","11.3975","12.3713","US.States.ITI18",NULL,"3"
"140","42.7857","43.5482","10.9116","11.9822","US.States.ITI19",NULL,"3"
"141","42.3777","43.1751","10.7057","11.8187","US.States.ITI1A",NULL,"3"
"142","42.3829","43.6111","11.895","13.2642","US.States.ITI2",NULL,"2"
"143","42.6164","43.6111","11.9204","13.2642","US.States.ITI21",NULL,"3"
"144","42.3829","42.9431","11.895","12.8963","US.States.ITI22",NULL,"3"
"145","42.6941","43.9706","12.1855","13.9157","US.States.ITI3",NULL,"2"
"146","55.3909","56.4409","23.8794","26.0462","US.States.LT005",NULL,"3"
"147","55.4711","56.3991","22.4663","24.1798","US.States.LT006",NULL,"3"
"148","55.0271","55.6729","21.6511","23.5043","US.States.LT007",NULL,"3"
"149","55.597","56.3851","21.5121","22.7382","US.States.LT008",NULL,"3"
"150","55.0397","55.9441","24.6551","26.8356","US.States.LT009",NULL,"3"
"151","54.1339","55.5177","24.3913","26.7435","US.States.LT00A",NULL,"3"
"152","49.4695","50.1828","5.74632","6.521","US.States.LU",NULL,"0"
"153","49.4695","50.1828","5.74632","6.521","US.States.LU0",NULL,"1"
"154","49.4695","50.1828","5.74632","6.521","US.States.LU00",NULL,"2"
"155","49.4695","50.1828","5.74632","6.521","US.States.LU000",NULL,"3"
"156","55.6781","58.0814","20.9707","28.2415","US.States.LV",NULL,"0"
"157","55.6781","58.0814","20.9707","28.2415","US.States.LV0",NULL,"1"
"158","55.6781","58.0814","20.9707","28.2415","US.States.LV00",NULL,"2"
"159","56.0691","57.7586","20.9707","23.1469","US.States.LV003",NULL,"3"
"160","49.7288","50.3549","20.5004","21.349","US.States.PL217",NULL,"3"
"161","49.2962","49.8295","19.9919","21.3977","US.States.PL218",NULL,"3"
"162","49.1796","49.8301","19.37","20.6149","US.States.PL219",NULL,"3"
"163","49.7753","50.4342","19.0932","19.9209","US.States.PL21A",NULL,"3"
"164","49.3952","51.0985","18.0351","19.95","US.States.PL22",NULL,"2"
"165","50.5079","51.0985","18.6124","19.8322","US.States.PL224",NULL,"3"
"166","49.3952","49.9567","18.5757","19.4674","US.States.PL225",NULL,"3"
"167","49.8999","50.249","18.0351","18.7736","US.States.PL227",NULL,"3"
"168","50.3281","50.8536","18.4783","19.1336","US.States.PL228",NULL,"3"
"169","50.1746","50.55","18.3796","18.8623","US.States.PL229",NULL,"3"
"170","50.134","50.3488","18.7969","19.2418","US.States.PL22A",NULL,"3"
"171","50.1342","50.7292","18.9578","19.95","US.States.PL22B",NULL,"3"
"172","49.8999","50.2463","18.6296","19.2538","US.States.PL22C",NULL,"3"
"173","49.0167","54.3828","19.7129","24.1458","US.States.PL3",NULL,"1"
"174","50.2516","52.2878","21.6155","24.1458","US.States.PL31",NULL,"2"
"175","51.2656","52.2878","22.3583","23.7092","US.States.PL311",NULL,"3"
"176","50.2516","51.3577","22.4372","24.1458","US.States.PL312",NULL,"3"
"177","50.8384","51.7138","22.1293","23.2692","US.States.PL314",NULL,"3"
"178","50.5832","52.0672","21.6155","22.6765","US.States.PL315",NULL,"3"
"179","49.0167","50.8027","21.1457","23.5476","US.States.PL32",NULL,"2"
"180","49.0167","49.8437","21.2418","22.8941","US.States.PL323",NULL,"3"
"181","49.5732","50.4054","22.2342","23.5476","US.States.PL324",NULL,"3"
"182","52.6245","54.5692","14.1276","16.9821","US.States.PL42",NULL,"2"
"183","53.3274","53.5359","14.4606","14.8038","US.States.PL424",NULL,"3"
"184","53.8203","54.5692","15.3599","16.8651","US.States.PL426",NULL,"3"
"185","52.6245","53.9855","14.4364","16.9821","US.States.PL427",NULL,"3"
"186","52.6799","54.1589","14.1276","15.6885","US.States.PL428",NULL,"3"
"187","51.3639","53.1152","14.5344","16.4162","US.States.PL43",NULL,"2"
"188","52.07","53.1152","14.5344","15.9793","US.States.PL431",NULL,"3"
"189","51.3639","52.3716","14.5901","16.4162","US.States.PL432",NULL,"3"
"190","49.9725","51.8023","14.8234","18.6955","US.States.PL5",NULL,"1"
"191","50.0965","51.8023","14.8234","17.7953","US.States.PL51",NULL,"2"
"192","51.0427","51.2025","16.8073","17.1752","US.States.PL514",NULL,"3"
"193","50.5986","51.5204","14.8234","16.4802","US.States.PL515",NULL,"3"
"194","51.0994","51.8023","15.714","16.8284","US.States.PL516",NULL,"3"
"195","50.0965","51.029","16.0756","17.1649","US.States.PL517",NULL,"3"
"196","50.6135","51.6428","16.3372","17.7953","US.States.PL518",NULL,"3"
"197","49.9725","51.1941","16.9079","18.6955","US.States.PL52",NULL,"2"
"198","49.9725","51.1941","16.9079","18.0598","US.States.PL523",NULL,"3"
"199","50.1747","51.1725","17.4671","18.6955","US.States.PL524",NULL,"3"
"200","52.3328","54.8172","16.6991","22.7921","US.States.PL6",NULL,"1"
"201","52.3328","53.7811","17.2477","19.7616","US.States.PL61",NULL,"2"
"202","52.8457","53.4338","17.669","19.0942","US.States.PL613",NULL,"3"
"203","52.939","53.6049","18.2797","19.7616","US.States.PL616",NULL,"3"
"204","52.4832","53.2859","17.3016","18.6252","US.States.PL617",NULL,"3"
"205","53.2531","53.7811","17.2477","18.789","US.States.PL618",NULL,"3"
"206","52.3328","52.969","18.3771","19.5227","US.States.PL619",NULL,"3"
"207","53.1401","54.4424","19.1293","22.7921","US.States.PL62",NULL,"2"
"208","53.1401","54.4424","19.1293","20.4111","US.States.PL621",NULL,"3"
"209","53.2142","54.4022","19.9442","21.7438","US.States.PL622",NULL,"3"
"210","53.4613","54.3634","21.41","22.7921","US.States.PL623",NULL,"3"
"211","37.3148","38.4889","30.04","31.5975","US.States.TR612",NULL,"3"
"212","36.8594","37.8377","29.3414","30.9017","US.States.TR613",NULL,"3"
"213","36.0231","38.3794","32.5732","36.4405","US.States.TR62",NULL,"2"
"214","36.5385","38.3794","34.748","36.4405","US.States.TR621",NULL,"3"
"215","36.0231","37.4093","32.5732","35.1537","US.States.TR622",NULL,"3"
"216","35.8197","38.5935","35.7796","37.7602","US.States.TR63",NULL,"2"
"217","35.8197","37.0185","35.7796","36.6901","US.States.TR631",NULL,"3"
"218","37.1757","38.5935","36.2006","37.7602","US.States.TR632",NULL,"3"
"219","36.9487","37.7346","35.8564","36.6974","US.States.TR633",NULL,"3"
"220","37.3164","40.5242","33.2034","38.7836","US.States.TR7",NULL,"1"
"221","37.3164","40.3322","33.2034","35.2899","US.States.TR71",NULL,"2"
"222","39.3514","40.3322","33.2474","34.1755","US.States.TR711",NULL,"3"
"223","37.9713","39.0448","33.2034","34.424","US.States.TR712",NULL,"3"
"224","37.3164","38.4146","34.0336","35.2899","US.States.TR713",NULL,"3"
"225","38.3213","39.4115","34.1694","35.0839","US.States.TR714",NULL,"3"
"226","38.811","39.793","33.4417","34.7193","US.States.TR715",NULL,"3"
"227","37.7372","40.5242","34.0356","38.7836","US.States.TR72",NULL,"2"
"228","37.7372","39.3043","34.8853","36.9584","US.States.TR721",NULL,"3"
"229","38.5464","40.5242","35.8474","38.7836","US.States.TR722",NULL,"3"
"230","38.9707","40.2434","34.0356","36.1462","US.States.TR723",NULL,"3"
"231","39.9404","42.097","31.2957","37.6324","US.States.TR8",NULL,"1"
"232","40.8075","41.849","31.2957","33.1278","US.States.TR81",NULL,"2"
"233","41.0056","41.5803","31.2957","32.2991","US.States.TR811",NULL,"3"
"234","40.8075","41.5756","32.1035","33.1278","US.States.TR812",NULL,"3"
"235","41.3051","41.849","32.0626","32.8842","US.States.TR813",NULL,"3"
"236","40.263","42.097","32.5548","35.5137","US.States.TR82",NULL,"2"
"237","40.8278","42.016","32.7361","34.5973","US.States.TR821",NULL,"3"
"238","40.263","41.0693","32.5548","34.1436","US.States.TR822",NULL,"3"
"239","41.2156","42.097","34.2289","35.5137","US.States.TR823",NULL,"3"
"240","39.9404","41.7347","33.9162","37.6324","US.States.TR83",NULL,"2"
"241","40.8542","41.7347","34.8568","37.1523","US.States.TR831",NULL,"3"
"242","39.9545","40.9156","35.4426","37.6324","US.States.TR832",NULL,"3"
"243","39.9404","41.3274","33.9162","35.5256","US.States.TR833",NULL,"3"
"244","40.234","41.0859","34.9813","36.5048","US.States.TR834",NULL,"3"
"245","39.8631","41.5215","36.6713","42.5961","US.States.TR9",NULL,"1"
"246","39.8631","41.5215","36.6713","42.5961","US.States.TR90",NULL,"2"
"247","40.5287","41.0919","39.1227","40.4898","US.States.TR901",NULL,"3"
"248","40.3425","41.1484","36.6713","38.1641","US.States.TR902",NULL,"3"
"249","40.0685","41.0741","37.975","39.1821","US.States.TR903",NULL,"3"
"250","40.5287","41.3299","40.3283","41.4437","US.States.TR904",NULL,"3"
"251","40.5679","41.5215","41.164","42.5961","US.States.TR905",NULL,"3"
"252","39.8631","40.7932","38.7884","40.0899","US.States.TR906",NULL,"3"
"253","38.9252","41.585","38.3184","44.812","US.States.TRA",NULL,"1"
"254","39.0063","40.9505","38.3184","42.575","US.States.TRA1",NULL,"2"
"255","39.1447","40.9505","40.2812","42.575","US.States.TRA11",NULL,"3"
"256","39.0063","40.0833","38.3184","40.7787","US.States.TRA12",NULL,"3"
"257","39.9401","40.5721","39.6433","40.7488","US.States.TRA13",NULL,"3"
"258","38.9252","41.585","42.1282","44.812","US.States.TRA2",NULL,"2"
"259","38.9252","40.0068","42.3007","44.5021","US.States.TRA21",NULL,"3"
"260","39.9539","41.0923","42.1282","43.7504","US.States.TRA22",NULL,"3"
"261","39.6317","40.1304","43.2633","44.812","US.States.TRA23",NULL,"3"
"262","51.4718","51.5328","-0.25302","-0.128366","US.States.UKI33",NULL,"3"
"263","51.4192","51.4851","-0.253976","-0.128366","US.States.UKI34",NULL,"3"
"264","51.4123","51.6102","-0.171223","0.0969995","US.States.UKI4",NULL,"2"
"265","51.4985","51.5778","-0.104447","0.0969995","US.States.UKI41",NULL,"3"
"266","51.4856","51.5215","-0.0798786","0.0483309","US.States.UKI42",NULL,"3"
"267","51.5203","51.6102","-0.171223","-0.0413825","US.States.UKI43",NULL,"3"
"268","51.4205","51.5084","-0.10886","0.0289605","US.States.UKI44",NULL,"3"
"269","51.4123","51.5084","-0.140344","-0.078261","US.States.UKI45",NULL,"3"
"270","51.4085","51.6809","-0.182048","0.31308","US.States.UKI5",NULL,"2"
"271","51.4085","51.5157","-0.0247115","0.217437","US.States.UKI51",NULL,"3"
"272","51.4801","51.6249","0.068394","0.31308","US.States.UKI52",NULL,"3"
"273","51.5444","51.6462","-0.061119","0.138225","US.States.UKI53",NULL,"3"
"274","51.6056","51.6809","-0.182048","-0.0118785","US.States.UKI54",NULL,"3"
"275","51.2927","51.4416","-0.330622","0.14887","US.States.UKI6",NULL,"2"
"276","51.2927","51.4416","-0.0786115","0.14887","US.States.UKI61",NULL,"3"
"277","51.3215","51.4198","-0.15651","0.0023305","US.States.UKI62",NULL,"3"
"278","51.3215","51.4372","-0.330622","-0.117251","US.States.UKI63",NULL,"3"
"279","51.3937","51.6686","-0.509667","-0.138722","US.States.UKI7",NULL,"2"
"280","51.5551","51.6686","-0.30442","-0.138722","US.States.UKI71",NULL,"3"
"281","51.5279","51.6004","-0.335526","-0.19142","US.States.UKI72",NULL,"3"
"282","51.4997","51.5566","-0.418477","-0.246334","US.States.UKI73",NULL,"3"
"283","51.4563","51.6363","-0.509667","-0.267096","US.States.UKI74",NULL,"3"
"284","51.3937","51.5014","-0.458605","-0.222829","US.States.UKI75",NULL,"3"
"285","50.7161","52.195","-1.95681","1.44975","US.States.UKJ",NULL,"1"
"286","50.576","50.758","-1.58637","-1.0699","US.States.UKJ",NULL,"1"
"287","51.3294","52.195","-1.71947","-0.489989","US.States.UKJ1",NULL,"2"
"288","51.3294","51.5722","-1.58469","-0.489989","US.States.UKJ11",NULL,"3"
"289","51.9692","52.195","-0.880686","-0.591772","US.States.UKJ12",NULL,"3"
"290","51.4879","52.0737","-1.14065","-0.489989","US.States.UKJ13",NULL,"3"
"291","51.4595","52.1685","-1.71947","-0.870028","US.States.UKJ14",NULL,"3"
"292","50.7225","51.4692","-0.938582","0.854784","US.States.UKJ2",NULL,"2"
"293","50.7995","50.8866","-0.244943","-0.0381765","US.States.UKJ21",NULL,"3"
"294","50.7349","51.1426","-0.13498","0.854784","US.States.UKJ22",NULL,"3"
"295","51.0865","51.4692","-0.848884","-0.31766","US.States.UKJ25",NULL,"3"
"296","51.1052","51.3691","-0.434617","0.0500535","US.States.UKJ26",NULL,"3"
"297","50.7225","51.0945","-0.938582","-0.21601","US.States.UKJ27",NULL,"3"
"298","50.8638","51.1398","-0.568739","0.0273975","US.States.UKJ28",NULL,"3"
"299","50.7161","51.3795","-1.95681","-0.73801","US.States.UKJ3",NULL,"2"
"300","50.576","50.758","-1.58637","-1.0699","US.States.UKJ3",NULL,"2"
"301","50.7782","50.8583","-1.11658","-1.02178","US.States.UKJ31",NULL,"3"
"302","50.8801","50.9475","-1.47704","-1.32206","US.States.UKJ32",NULL,"3"
"303","50.576","50.758","-1.58637","-1.0699","US.States.UKJ34",NULL,"3"
"304","50.7738","51.0044","-1.39295","-1.11188","US.States.UKJ35",NULL,"3"
"305","50.7161","51.3365","-1.95681","-0.753453","US.States.UKJ36",NULL,"3"
"306","51.1341","51.3795","-1.46013","-0.73801","US.States.UKJ37",NULL,"3"
"307","50.914","51.4801","0.0424335","1.44975","US.States.UKJ4",NULL,"2"
"308","51.3333","51.4597","0.401327","0.720437","US.States.UKJ41",NULL,"3"
"309","51.2244","51.4469","0.601452","1.0151","US.States.UKJ43",NULL,"3"
"310","51.325","51.4801","0.15297","0.489282","US.States.UKJ43",NULL,"3"
"311","50.914","51.3772","0.779001","1.44975","US.States.UKJ44",NULL,"3"
"312","50.9895","51.3347","0.378219","1.02929","US.States.UKJ45",NULL,"3"
"313","51.0121","51.4087","0.0424335","0.64039","US.States.UKJ46",NULL,"3"
"314","49.9632","52.1126","-5.71682","-1.49828","US.States.UKK",NULL,"1"
"315","50.945","52.1126","-2.99295","-1.49828","US.States.UKK1",NULL,"2"
"316","41.9048","42.9795","26.59","28.0355","US.States.BG341",NULL,"3"
"317","42.2615","43.0343","25.8375","26.714","US.States.BG342",NULL,"3"
"318","46.6162","47.8246","13.5633","16.1718","US.States.AT22",NULL,"2"
"319","46.8766","47.3446","15.0484","15.7305","US.States.AT221",NULL,"3"
"320","47.2522","47.7487","13.5633","15.1391","US.States.AT222",NULL,"3"
"321","47.227","47.8246","14.6029","15.847","US.States.AT223",NULL,"3"
"322","46.6561","47.5678","15.4218","16.1718","US.States.AT224",NULL,"3"
"323","46.6162","47.2113","14.8445","15.6915","US.States.AT225",NULL,"3"
"324","46.9406","47.4592","13.7845","15.0528","US.States.AT226",NULL,"3"
"325","46.657","48.7716","9.53075","14.992","US.States.AT3",NULL,"1"
"326","47.4621","48.7716","12.7516","14.992","US.States.AT31",NULL,"2"
"327","47.9966","48.591","12.7516","13.9937","US.States.AT311",NULL,"3"
"328","48.0026","48.4754","13.754","14.5212","US.States.AT312",NULL,"3"
"329","48.1573","48.7716","13.7271","14.992","US.States.AT313",NULL,"3"
"330","47.6076","48.1044","13.9873","14.7717","US.States.AT314",NULL,"3"
"331","47.4621","48.118","13.2803","14.0978","US.States.AT315",NULL,"3"
"332","46.9439","48.0079","12.0819","13.9961","US.States.AT32",NULL,"2"
"333","46.9439","47.2836","13.3178","13.9961","US.States.AT321",NULL,"3"
"334","47.0134","47.6822","12.0819","13.6076","US.States.AT322",NULL,"3"
"335","47.4584","48.0079","12.8602","13.5509","US.States.AT323",NULL,"3"
